id,PXORDX,OLDPXORDX,CODETYPE,CCID,CONCEPTID,VOCABULARYID,DOMAINID,TRACK,STANCON,CODE,CODEWS,CODESCHEME,LONGDESC,SHORTDESC,CODESTATUS,CODECHANGE,CODECYEAR,CODEPTYPE,CODEBSTATUS,CODECCSTATUS,SEX_CD,ANATOC,POACS,POACC,POACCY,VALIDSD,VALIDED,INVALIDR,CREATE_DT
507,D,D,I09,"5-dig billing code",44828656,ICD9CM,Condition,Medical,NULL,01732,017.32,ICD9DIAG,"Tuberculosis of eye, bacteriological or histological examination unknown (at present)","Tuberculosis of eye, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
508,D,D,I09,"5-dig billing code",44821661,ICD9CM,Condition,Medical,NULL,01733,017.33,ICD9DIAG,"Tuberculosis of eye, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of eye, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
509,D,D,I09,"5-dig billing code",44834413,ICD9CM,Condition,Medical,NULL,01734,017.34,ICD9DIAG,"Tuberculosis of eye, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of eye, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
510,D,D,I09,"5-dig billing code",44830906,ICD9CM,Condition,Medical,NULL,01735,017.35,ICD9DIAG,"Tuberculosis of eye, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of eye, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
511,D,D,I09,"5-dig billing code",44833211,ICD9CM,Condition,Medical,NULL,01736,017.36,ICD9DIAG,"Tuberculosis of eye, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of eye, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
512,D,D,I09,"4-dig nonbill code",44821662,ICD9CM,Condition,Medical,NULL,0174,017.4,ICD9DIAG,"Tuberculosis of ear","Tuberculosis of ear",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
513,D,D,I09,"5-dig billing code",44829725,ICD9CM,Condition,Medical,NULL,01740,017.40,ICD9DIAG,"Tuberculosis of ear, unspecified","Tuberculosis of ear, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
514,D,D,I09,"5-dig billing code",44826312,ICD9CM,Condition,Medical,NULL,01741,017.41,ICD9DIAG,"Tuberculosis of ear, bacteriological or histological examination not done","Tuberculosis of ear, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
515,D,D,I09,"5-dig billing code",44825125,ICD9CM,Condition,Medical,NULL,01742,017.42,ICD9DIAG,"Tuberculosis of ear, bacteriological or histological examination unknown (at present)","Tuberculosis of ear, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
516,D,D,I09,"5-dig billing code",44833212,ICD9CM,Condition,Medical,NULL,01743,017.43,ICD9DIAG,"Tuberculosis of ear, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of ear, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
517,D,D,I09,"5-dig billing code",44819344,ICD9CM,Condition,Medical,NULL,01744,017.44,ICD9DIAG,"Tuberculosis of ear, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of ear, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
518,D,D,I09,"5-dig billing code",44827480,ICD9CM,Condition,Medical,NULL,01745,017.45,ICD9DIAG,"Tuberculosis of ear, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of ear, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
519,D,D,I09,"5-dig billing code",44819345,ICD9CM,Condition,Medical,NULL,01746,017.46,ICD9DIAG,"Tuberculosis of ear, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of ear, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
520,D,D,I09,"4-dig nonbill code",44825126,ICD9CM,Condition,Medical,NULL,0175,017.5,ICD9DIAG,"Tuberculosis of thyroid gland","Tuberculosis of thyroid gland",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
521,D,D,I09,"5-dig billing code",44819346,ICD9CM,Condition,Medical,NULL,01750,017.50,ICD9DIAG,"Tuberculosis of thyroid gland, unspecified","Tuberculosis of thyroid gland, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
522,D,D,I09,"5-dig billing code",44822804,ICD9CM,Condition,Medical,NULL,01751,017.51,ICD9DIAG,"Tuberculosis of thyroid gland, bacteriological or histological examination not done","Tuberculosis of thyroid gland, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
523,D,D,I09,"5-dig billing code",44833213,ICD9CM,Condition,Medical,NULL,01752,017.52,ICD9DIAG,"Tuberculosis of thyroid gland, bacteriological or histological examination unknown (at present)","Tuberculosis of thyroid gland, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
524,D,D,I09,"5-dig billing code",44820541,ICD9CM,Condition,Medical,NULL,01753,017.53,ICD9DIAG,"Tuberculosis of thyroid gland, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of thyroid gland, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
525,D,D,I09,"5-dig billing code",44821663,ICD9CM,Condition,Medical,NULL,01754,017.54,ICD9DIAG,"Tuberculosis of thyroid gland, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of thyroid gland, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
526,D,D,I09,"5-dig billing code",44834414,ICD9CM,Condition,Medical,NULL,01755,017.55,ICD9DIAG,"Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
527,D,D,I09,"5-dig billing code",44832062,ICD9CM,Condition,Medical,NULL,01756,017.56,ICD9DIAG,"Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of thyroid gland, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
528,D,D,I09,"4-dig nonbill code",44827481,ICD9CM,Condition,Medical,NULL,0176,017.6,ICD9DIAG,"Tuberculosis of adrenal glands","Tuberculosis of adrenal glands",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
529,D,D,I09,"5-dig billing code",44830907,ICD9CM,Condition,Medical,NULL,01760,017.60,ICD9DIAG,"Tuberculosis of adrenal glands, unspecified","Tuberculosis of adrenal glands, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
530,D,D,I09,"5-dig billing code",44819347,ICD9CM,Condition,Medical,NULL,01761,017.61,ICD9DIAG,"Tuberculosis of adrenal glands, bacteriological or histological examination not done","Tuberculosis of adrenal glands, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
531,D,D,I09,"5-dig billing code",44826313,ICD9CM,Condition,Medical,NULL,01762,017.62,ICD9DIAG,"Tuberculosis of adrenal glands, bacteriological or histological examination unknown (at present)","Tuberculosis of adrenal glands, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
532,D,D,I09,"5-dig billing code",44823955,ICD9CM,Condition,Medical,NULL,01763,017.63,ICD9DIAG,"Tuberculosis of adrenal glands, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of adrenal glands, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
533,D,D,I09,"5-dig billing code",44834415,ICD9CM,Condition,Medical,NULL,01764,017.64,ICD9DIAG,"Tuberculosis of adrenal glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of adrenal glands, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
534,D,D,I09,"5-dig billing code",44825127,ICD9CM,Condition,Medical,NULL,01765,017.65,ICD9DIAG,"Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
535,D,D,I09,"5-dig billing code",44828657,ICD9CM,Condition,Medical,NULL,01766,017.66,ICD9DIAG,"Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of adrenal glands, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
536,D,D,I09,"4-dig nonbill code",44826314,ICD9CM,Condition,Medical,NULL,0177,017.7,ICD9DIAG,"Tuberculosis of spleen","Tuberculosis of spleen",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
537,D,D,I09,"5-dig billing code",44833214,ICD9CM,Condition,Medical,NULL,01770,017.70,ICD9DIAG,"Tuberculosis of spleen, unspecified","Tuberculosis of spleen, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
538,D,D,I09,"5-dig billing code",44822805,ICD9CM,Condition,Medical,NULL,01771,017.71,ICD9DIAG,"Tuberculosis of spleen, bacteriological or histological examination not done","Tuberculosis of spleen, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
539,D,D,I09,"5-dig billing code",44825128,ICD9CM,Condition,Medical,NULL,01772,017.72,ICD9DIAG,"Tuberculosis of spleen, bacteriological or histological examination unknown (at present)","Tuberculosis of spleen, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
540,D,D,I09,"5-dig billing code",44825129,ICD9CM,Condition,Medical,NULL,01773,017.73,ICD9DIAG,"Tuberculosis of spleen, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of spleen, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
541,D,D,I09,"5-dig billing code",44828658,ICD9CM,Condition,Medical,NULL,01774,017.74,ICD9DIAG,"Tuberculosis of spleen, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of spleen, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
542,D,D,I09,"5-dig billing code",44830908,ICD9CM,Condition,Medical,NULL,01775,017.75,ICD9DIAG,"Tuberculosis of spleen, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of spleen, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
543,D,D,I09,"5-dig billing code",44825130,ICD9CM,Condition,Medical,NULL,01776,017.76,ICD9DIAG,"Tuberculosis of spleen, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of spleen, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
544,D,D,I09,"4-dig nonbill code",44833215,ICD9CM,Condition,Medical,NULL,0178,017.8,ICD9DIAG,"Tuberculosis of esophagus","Tuberculosis of esophagus",I,Deleted,2015,UP,N,N,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
545,D,D,I09,"5-dig billing code",44826315,ICD9CM,Condition,Medical,NULL,01780,017.80,ICD9DIAG,"Tuberculosis of esophagus, unspecified","Tuberculosis of esophagus, unspecified",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
546,D,D,I09,"5-dig billing code",44826316,ICD9CM,Condition,Medical,NULL,01781,017.81,ICD9DIAG,"Tuberculosis of esophagus, bacteriological or histological examination not done","Tuberculosis of esophagus, bacteriological or histological examination not done",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
547,D,D,I09,"5-dig billing code",44829726,ICD9CM,Condition,Medical,NULL,01782,017.82,ICD9DIAG,"Tuberculosis of esophagus, bacteriological or histological examination unknown (at present)","Tuberculosis of esophagus, bacteriological or histological examination unknown (at present)",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
548,D,D,I09,"5-dig billing code",44834416,ICD9CM,Condition,Medical,NULL,01783,017.83,ICD9DIAG,"Tuberculosis of esophagus, tubercle bacilli found (in sputum) by microscopy","Tuberculosis of esophagus, tubercle bacilli found (in sputum) by microscopy",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
549,D,D,I09,"5-dig billing code",44835597,ICD9CM,Condition,Medical,NULL,01784,017.84,ICD9DIAG,"Tuberculosis of esophagus, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture","Tuberculosis of esophagus, tubercle bacilli not found (in sputum) by microscopy, but found by bacterial culture",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
550,D,D,I09,"5-dig billing code",44822806,ICD9CM,Condition,Medical,NULL,01785,017.85,ICD9DIAG,"Tuberculosis of esophagus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically","Tuberculosis of esophagus, tubercle bacilli not found by bacteriological examination, but tuberculosis confirmed histologically",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
551,D,D,I09,"5-dig billing code",44826317,ICD9CM,Condition,Medical,NULL,01786,017.86,ICD9DIAG,"Tuberculosis of esophagus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]","Tuberculosis of esophagus, tubercle bacilli not found by bacteriological or histological examination, but tuberculosis confirmed by other methods [inoculation of animals]",A,"No change",2015,UP,Y,Y,NULL,C,N,"No change",2015,19700101,20991231,NULL,42005
